date,gold,copper,silver,aluminum,nickel,zinc,tin,lead,platinum,iron_ore_62fe,coal_newcastle,steel_hrc_china,uranium
2023-06-27,1915.1,3.7795,23.049,2195.0,20771.6,2386.5,26283.0,2096.5,934.0,112.6,127.9,542.0,
2023-06-28,1913.4,3.736,22.981,2173.5,20011.0,2349.5,26047.0,2071.0,924.7,112.64,127.9,540.0,
2023-06-29,1917.9,3.699,22.798,2160.0,20564.7,2341.5,26098.0,2051.0,906.8,112.62,127.9,542.5,
2023-06-30,,3.7595,,2151.5,20342.8,2388.0,26787.0,2099.5,913.2,112.57,128.05,544.0,
2023-07-03,1929.5,3.794,23.112,2157.5,20590.7,2365.0,27377.0,2092.0,916.0,110.87,148.05,545.0,
2023-07-04,,3.7843,,2167.5,20488.7,2411.0,27320.0,2093.0,926.4,,143.15,547.0,
2023-07-05,1927.1,3.7685,23.402,2142.5,21173.3,2357.5,27633.0,2066.0,925.0,111.84,144.8,547.0,
2023-07-06,1915.4,3.7345,22.89,2129.0,21148.3,2363.5,28530.0,2050.5,909.7,112.27,139.65,555.0,
2023-07-07,,3.782,,2145.5,20770.6,2362.0,28342.0,2052.5,918.5,110.54,138.0,543.0,
2023-07-10,1931.0,3.7845,23.345,2147.0,20915.5,2353.0,27950.0,2062.5,934.8,109.21,133.7,542.0,
2023-07-11,1937.1,3.766,23.281,2168.5,20665.6,2356.0,27956.0,2052.0,932.4,109.34,131.0,544.5,
2023-07-12,1961.7,3.853,24.31,2236.0,21580.1,2425.5,29069.0,2085.5,956.6,110.61,129.05,548.5,
2023-07-13,1963.8,3.94,24.949,2278.0,21211.3,2479.0,28809.0,2127.0,983.4,110.95,128.0,545.0,
2023-07-14,,3.933,,2276.5,21582.1,2439.0,28543.0,2122.5,984.3,112.38,131.65,548.0,
2023-07-17,1956.4,3.844,25.018,2255.0,20876.5,2410.0,28363.0,2099.5,987.5,111.81,131.1,548.0,
2023-07-18,1980.8,3.8295,25.256,2203.5,21113.4,2395.0,28540.0,2096.0,994.4,112.17,134.35,548.0,
2023-07-19,1980.8,3.814,25.387,2190.5,20876.5,2359.5,28114.0,2085.5,984.8,112.08,132.0,543.5,
2023-07-20,1970.9,3.8345,24.962,2201.0,21276.3,2383.5,28715.0,2107.0,964.1,112.43,132.0,545.5,
2023-07-21,,3.818,,2204.5,20763.6,2372.0,28494.0,2139.5,972.2,112.47,133.0,548.5,
2023-07-24,1962.2,3.8555,24.581,2209.0,21395.2,2417.0,28601.0,2175.0,969.5,112.51,133.1,546.5,
2023-07-25,1963.7,3.9155,24.824,2240.0,22384.6,2488.0,28899.0,2179.5,976.6,112.72,134.0,552.0,
2023-07-26,1970.1,3.902,24.97,2213.0,21470.7,2473.5,29010.0,2152.0,972.0,112.89,134.0,554.5,
2023-07-27,1945.7,3.8755,24.367,2205.0,21643.6,2454.0,28680.0,2158.0,945.0,112.9,134.0,547.0,
2023-07-28,,3.9355,,2222.0,22224.7,2497.5,28740.0,2158.5,951.3,112.69,134.45,549.5,
2023-07-31,1979.6,4.014,25.092,2282.5,22274.7,2565.0,28637.0,2149.0,965.6,112.46,137.3,575.0,
2023-08-01,1949.7,3.9165,24.445,2255.5,22194.8,2569.0,27724.0,2147.0,947.5,108.32,134.35,578.0,
2023-08-02,1946.0,3.8535,23.991,2209.0,21513.6,2482.5,27418.0,2146.5,937.8,107.41,133.5,569.0,
2023-08-03,1939.9,3.91,23.816,2230.0,21648.6,2485.0,28023.0,2157.0,929.8,104.26,136.85,555.5,
2023-08-04,,3.8785,,2232.5,21231.3,2504.0,27700.0,2127.5,936.5,105.18,137.0,561.0,
2023-08-07,1940.7,3.848,23.352,2230.0,21493.7,2496.5,27756.0,2138.0,934.8,104.73,141.1,559.0,
2023-08-08,1930.8,3.782,22.922,2200.5,20611.0,2456.0,27300.0,2125.0,911.4,104.41,142.5,558.0,
2023-08-09,1921.9,3.798,22.841,2195.0,20318.0,2479.5,27259.0,2127.0,899.8,104.7,142.5,559.0,
2023-08-10,1920.1,3.7805,22.929,2204.0,20181.0,2457.0,26885.0,2136.5,921.6,104.6,143.0,557.5,
2023-08-11,,3.7375,,2175.5,19958.0,2397.5,26457.0,2109.0,921.5,105.37,144.0,554.5,
2023-08-14,1915.6,3.7395,22.813,2146.0,19789.0,2349.5,25325.0,2096.0,913.2,104.63,146.5,553.0,
2023-08-15,1906.9,3.6855,22.759,2142.5,,2314.5,25186.0,2121.5,899.1,104.8,147.15,553.0,
2023-08-16,1900.2,3.6765,22.637,2143.0,19634.0,2283.5,25066.0,2120.5,897.8,104.81,147.5,555.5,
2023-08-17,1887.2,3.711,22.821,2145.5,20105.0,2298.0,25305.0,2141.5,902.0,105.64,147.0,556.5,
2023-08-18,,3.726,,2137.0,19967.0,2300.0,25260.0,2149.5,920.9,106.1,149.5,550.5,
2023-08-21,1895.7,3.7385,23.443,2144.0,19924.5,2317.5,25702.0,2165.0,919.7,106.48,149.25,549.5,
2023-08-22,1898.6,3.7755,23.553,2177.0,20323.0,2332.0,26112.0,2152.5,931.2,106.77,150.0,550.0,
2023-08-23,1920.5,3.824,24.495,2179.5,20772.0,2371.0,26125.0,2187.5,943.9,107.47,150.0,551.0,
2023-08-24,1919.1,3.782,24.343,2157.5,20661.0,2394.0,25870.0,2183.0,949.2,107.82,149.0,553.5,
2023-08-25,,3.774,,2150.5,20641.0,2382.5,25497.0,2161.0,954.4,108.21,149.4,553.0,
2023-08-28,1918.5,3.777,24.369,,,,,,978.4,108.31,159.75,,
2023-08-29,1936.4,3.818,24.901,2168.5,20515.0,2440.0,25395.0,2191.5,989.2,108.65,159.5,553.0,
2023-08-30,1954.0,3.831,24.978,2201.5,20452.25,2435.0,25475.0,2182.5,990.2,108.99,156.0,556.5,
2023-08-31,1947.0,3.809,24.692,2208.0,20113.0,2430.5,25396.0,2218.0,981.2,109.4,156.0,555.0,
2023-09-01,,3.841,,2237.0,20917.0,2485.5,25806.0,2248.5,975.5,118.19,156.25,554.5,
2023-09-03,,3.855,24.532,,,,,,969.1,,,,
2023-09-04,,3.832,,2212.5,20868.0,2479.5,26372.0,2223.0,959.55,,156.55,561.0,
2023-09-05,1934.3,3.838,23.762,2193.0,20868.0,2472.5,26445.0,2233.5,940.8,117.13,160.5,562.0,
2023-09-06,1925.8,3.7755,23.397,2193.5,20404.0,2463.0,26270.0,2225.5,922.7,118.97,160.0,555.5,
2023-09-07,1924.1,3.752,23.134,2196.0,20288.0,2479.5,26085.0,2229.5,917.0,117.4,157.65,553.0,
2023-09-08,,3.7065,,2183.5,19846.0,2443.5,25573.0,2227.5,902.0,116.9,156.25,544.0,
2023-09-11,1929.2,3.7965,23.282,2205.5,20274.0,2509.5,25803.0,2249.0,909.7,118.23,158.0,547.0,
2023-09-12,1917.2,3.7785,23.301,2196.5,19703.5,2479.0,25524.0,2219.5,920.2,120.33,159.0,546.5,
2023-09-13,1914.4,3.78,23.08,2217.5,19873.0,2526.0,25688.0,2217.5,912.5,120.53,162.25,543.5,
2023-09-14,1914.4,3.8075,22.902,2224.5,20100.0,2570.0,25895.0,2245.0,917.6,120.56,160.15,543.5,
2023-09-15,,3.7875,,2190.0,19676.0,2520.5,25703.0,2261.0,935.5,121.29,160.5,543.5,
2023-09-18,1935.2,3.7645,23.399,2220.0,19875.51,2542.0,26183.0,2247.5,943.2,122.2,160.75,538.5,
2023-09-19,1935.3,3.734,23.351,2215.5,19952.76,2497.5,26106.0,2220.0,953.4,122.16,160.75,538.0,
2023-09-20,1948.6,3.762,23.728,2256.0,19537.76,2555.5,26132.0,2214.0,949.6,121.83,160.75,539.0,
2023-09-21,1921.2,3.6835,23.582,2212.0,19119.01,2514.0,25613.0,2183.5,931.6,121.69,160.5,540.5,
2023-09-22,,3.682,,2240.5,19358.01,2562.0,26251.0,2214.0,940.0,121.33,160.0,540.5,
2023-09-25,1918.2,3.6595,23.277,2233.5,19085.01,2532.0,25888.0,2181.0,923.6,121.18,160.0,541.5,
2023-09-26,1901.6,3.6355,23.086,2243.5,18878.76,2511.0,26012.0,2186.5,914.2,120.93,160.35,541.0,
2023-09-27,1872.3,3.6295,22.609,2238.0,18996.01,2476.5,25650.0,2153.0,895.5,120.84,160.35,542.5,
2023-09-28,1869.5,3.708,22.741,2277.5,18930.26,2620.5,25324.0,2195.5,915.1,120.84,159.75,542.0,
2023-09-29,,3.7375,,2347.0,18655.76,2649.5,23944.0,2171.0,915.9,120.79,160.1,547.5,
2023-10-02,1838.2,3.6415,21.421,2321.0,18798.26,2600.5,23496.0,2146.0,886.8,120.14,154.5,542.0,73.25
2023-10-03,1832.6,3.621,21.377,2290.0,18645.76,2502.0,23854.0,2118.0,879.6,118.44,149.65,543.0,72.1
2023-10-04,1826.1,3.589,21.146,2246.5,18588.76,2493.0,23926.0,2117.5,874.2,118.03,144.65,545.0,70.45
2023-10-05,1823.2,3.552,21.019,2232.0,18368.51,2476.5,24139.0,2135.5,862.5,117.42,139.0,544.0,70.45
2023-10-06,,3.6275,,2239.5,18493.01,2509.0,24644.0,2143.5,881.5,117.74,138.5,549.5,69.8
2023-10-09,1855.7,3.646,21.924,2241.5,18902.26,2513.0,25140.0,2130.5,888.8,118.18,141.35,532.0,69.15
2023-10-10,1866.7,3.634,21.953,2212.5,18606.26,2472.0,24714.0,2102.0,890.2,117.4,141.9,532.0,69.05
2023-10-11,1878.4,3.612,22.133,2214.0,18389.01,2476.5,24919.0,2093.5,893.0,118.31,140.5,528.5,69.25
2023-10-12,1874.2,3.591,21.959,2200.0,18649.78,2449.5,24812.0,2054.0,875.8,117.42,142.65,532.0,69.65
2023-10-13,,3.571,,2199.5,18532.03,2446.0,25087.0,2042.0,884.2,118.57,143.85,526.0,69.65
2023-10-16,1925.1,3.582,22.765,2180.5,18532.03,2446.0,25242.0,2073.0,899.4,119.25,143.75,527.5,69.3
2023-10-17,1926.4,3.5785,23.024,2177.0,18553.28,2421.0,25370.0,2078.0,906.2,119.31,142.25,534.0,69.55
2023-10-18,1958.8,3.587,23.099,2182.0,18527.78,2436.5,25548.0,2101.5,894.3,119.01,140.0,531.0,70.35
2023-10-19,1971.2,3.601,23.031,2185.0,18492.28,2414.5,25205.0,2097.5,898.2,119.04,136.5,532.0,71.1
2023-10-20,,3.563,,2181.5,18591.28,2438.0,24985.0,2099.5,905.1,118.65,138.0,527.5,72.5
2023-10-23,1978.2,3.5865,23.21,2176.0,18196.78,2420.0,24890.0,2102.5,905.0,118.45,138.35,526.0,72.8
2023-10-24,1976.8,3.624,23.116,2191.0,18290.53,2442.5,25091.0,2109.5,891.9,118.19,136.5,531.0,73.4
2023-10-25,1985.5,3.591,23.007,2219.0,18186.53,2480.0,25211.0,2085.0,912.4,118.48,133.5,531.0,73.85
2023-10-26,1987.9,3.5845,22.908,2197.5,18014.03,2435.0,24801.0,2094.0,909.0,118.45,135.7,531.0,74.25
2023-10-27,,3.646,,2220.0,18307.78,2471.5,24902.0,2123.0,905.8,118.55,135.2,534.5,74.4
2023-10-30,2005.6,3.6735,23.519,2266.5,,2465.5,25014.0,2121.5,946.7,118.7,131.0,534.0,74.5
2023-10-31,1994.3,3.6635,23.075,2251.5,18074.73,2429.5,24079.0,2085.0,951.2,118.91,121.1,550.0,74.6
2023-11-01,1987.5,3.6655,22.912,2236.5,17929.73,2500.0,23908.0,2104.0,936.8,122.33,119.65,555.0,74.65
2023-11-02,1993.5,3.6875,22.971,2227.5,17905.23,2478.0,23962.0,2123.0,936.7,125.57,120.0,551.5,74.5
2023-11-03,,3.697,,2254.0,18141.23,2524.5,24356.0,2171.5,950.6,126.15,122.5,547.0,74.35
2023-11-06,1988.6,3.7345,23.355,2287.5,18373.23,2573.0,24665.0,2180.5,924.6,126.63,119.0,555.0,74.15
2023-11-07,1973.5,3.698,22.709,2265.0,17910.73,2568.0,24559.0,2188.5,904.9,125.95,120.1,550.0,73.7
2023-11-08,1957.8,3.6585,22.846,2263.5,17995.98,2610.0,24892.0,2190.5,878.3,127.26,122.5,555.0,73.05
2023-11-09,1969.8,3.6625,23.023,2242.5,17737.98,2602.5,24839.0,2190.0,869.6,127.38,123.0,550.0,72.95
2023-11-10,,3.608,,2215.0,17174.48,2562.0,24603.0,2180.0,852.8,128.07,123.25,550.0,73.35
2023-11-13,1950.2,3.6835,22.477,2223.5,17340.73,2553.0,24923.0,2170.0,871.0,128.34,122.0,548.5,74.25
2023-11-14,1966.5,3.7025,23.249,2231.0,17408.98,2600.5,25206.0,2201.5,899.3,128.78,122.5,548.5,74.35
2023-11-15,1964.3,3.736,23.659,2232.5,17425.98,2656.0,25326.0,2246.0,908.3,129.25,123.25,548.5,74.3
2023-11-16,1987.3,3.7195,24.053,2215.5,17064.98,2576.0,25193.0,2283.0,909.3,129.42,123.1,547.0,76.35
2023-11-17,,3.753,,2207.0,17094.28,2555.0,24852.0,2294.0,908.3,128.95,123.25,547.0,78.0
2023-11-20,1980.3,3.8225,23.732,2245.5,16894.78,2563.5,24878.0,2275.0,933.6,129.31,122.5,545.5,79.5
2023-11-21,2001.6,3.827,23.989,2258.5,16941.78,2546.0,24991.0,2271.0,952.1,129.55,122.3,545.5,81.0
2023-11-22,1992.8,3.7815,23.808,2218.5,16452.78,2495.0,24663.0,2221.5,937.6,129.84,122.15,550.0,80.75
2023-11-23,,3.7743,,2224.5,16551.03,2537.5,24476.0,2214.0,923.6,,122.15,550.0,
2023-11-24,,3.8055,,2216.0,16113.03,2553.5,23884.0,2196.5,943.8,130.16,122.0,550.0,80.75
2023-11-27,2012.4,3.7745,24.803,2210.5,16018.78,2539.0,22979.0,2162.0,930.4,130.42,127.5,546.0,80.7
2023-11-28,2040.0,3.8185,25.066,2217.0,16748.78,2537.5,23322.0,2155.0,955.7,130.4,127.45,547.0,81.05
2023-11-29,2057.5,3.816,25.342,2214.0,17181.53,2501.0,23501.0,2147.0,948.6,130.38,127.85,547.0,81.15
2023-11-30,2047.6,3.842,25.541,2193.0,16644.53,2475.5,23246.0,2123.0,942.9,130.46,132.15,567.0,80.6
2023-12-01,,3.9205,,2209.0,16903.28,2509.5,23748.0,2119.0,943.6,130.46,133.5,566.0,81.75
2023-12-04,2032.9,3.826,24.786,2182.0,16646.28,2453.0,24064.0,2093.5,932.6,130.46,134.45,556.0,81.5
2023-12-05,2026.9,3.776,24.43,2160.0,16245.78,2421.5,23991.0,2051.5,914.1,130.77,134.15,556.0,81.75
2023-12-06,2038.4,3.726,24.112,2148.5,16172.28,2428.5,24585.0,2029.0,901.2,132.92,140.45,562.0,82.1
2023-12-07,2036.9,3.79,23.942,2132.5,16599.78,2406.5,24675.0,2018.0,919.7,134.4,148.75,565.0,82.1
2023-12-08,,3.824,,2134.0,16755.03,2399.5,24567.0,2025.5,927.3,135.45,151.0,575.0,82.7
2023-12-11,1984.3,3.778,22.953,2117.0,16519.03,2407.0,24359.0,2057.0,923.2,135.16,152.5,567.0,83.15
2023-12-12,1983.9,3.7865,22.906,2121.0,16469.53,2430.5,24580.0,2037.5,937.6,135.66,146.25,567.0,85.35
2023-12-13,1988.1,3.785,22.815,2140.0,16364.53,2426.5,24690.0,2034.0,929.5,135.03,146.25,569.0,85.35
2023-12-14,2035.2,3.89,24.273,2210.0,16924.03,2493.0,25367.0,2069.0,975.9,135.22,145.5,568.0,85.35
2023-12-15,,3.8875,,2247.5,17022.78,2532.0,25175.0,2081.5,961.2,135.08,145.25,565.0,86.85
2023-12-18,2030.9,3.849,23.994,2283.0,16420.53,2539.0,24820.0,2058.0,963.0,134.61,144.75,561.0,87.35
2023-12-19,2042.6,3.8945,24.206,2262.5,16639.53,2581.5,25137.0,2064.5,974.4,134.65,145.25,561.0,88.3
2023-12-20,2038.1,3.9025,24.516,2241.0,16758.03,2573.0,25203.0,2082.5,983.0,134.85,144.25,561.0,90.15
2023-12-21,2041.8,3.9105,24.468,2244.0,16821.53,2547.0,25153.0,2066.0,979.0,135.31,145.25,560.5,90.3
2023-12-22,,3.8975,,2326.0,16568.53,2601.0,24866.0,2063.0,993.7,135.52,145.5,561.0,91.55
2023-12-25,,3.9082,24.51,,,,,,990.8,,,,
2023-12-26,2060.4,3.894,24.285,,,,,,995.6,135.75,145.5,,91.6
2023-12-27,2083.4,3.953,24.526,2387.0,16862.53,2641.5,25644.0,2086.5,1013.5,136.07,146.0,554.0,91.6
2023-12-28,2083.5,3.9245,24.372,2378.0,16647.28,2641.0,25680.0,2086.5,1023.2,136.16,145.45,562.0,91.6
2023-12-29,,3.8905,,2384.0,16618.78,2658.0,25415.0,2068.5,1009.2,136.37,146.4,576.0,91.6
2024-01-01,,3.8988,24.05,,,,,,1006.15,,,,
2024-01-02,2073.4,3.8805,23.953,2335.5,16512.53,2621.0,25184.0,2064.0,998.3,136.37,127.75,583.5,92.0
2024-01-03,2042.8,3.8615,23.157,2312.5,16373.03,2585.5,25294.0,2046.0,987.1,144.16,128.5,586.0,92.1
2024-01-04,2050.0,3.844,23.187,2281.0,16081.78,2538.0,24834.0,2041.5,966.3,142.95,130.9,586.0,92.45
2024-01-05,,3.806,,2273.5,16292.53,2562.5,24622.0,2076.0,971.8,141.45,131.55,582.0,92.45
2024-01-08,2033.5,3.81,23.31,2236.5,16206.03,2509.0,24500.0,2063.0,959.4,140.87,132.0,579.0,92.45
2024-01-09,2033.0,3.7585,23.091,2249.5,16173.53,2503.5,24240.0,2051.5,943.5,140.52,135.65,575.0,93.5
2024-01-10,2027.8,3.781,23.066,2232.5,16349.78,2495.5,24435.0,2083.5,929.6,138.16,133.5,570.5,94.4
2024-01-11,2019.2,3.7765,22.705,2235.0,16399.03,2502.5,24554.0,2095.5,919.6,138.85,130.75,572.0,95.2
2024-01-12,,3.7405,,2219.5,16258.28,2514.0,24631.0,2091.0,921.1,137.22,130.85,568.5,102.75
2024-01-14,,3.7503,23.323,,,,,,917.8,,,,
2024-01-15,,3.7782,,2204.5,16115.53,2558.5,24781.0,2108.5,921.35,,129.85,568.0,
2024-01-16,2030.2,3.7665,23.093,2214.0,16175.28,2547.0,25175.0,2104.0,904.4,136.75,129.5,573.5,105.75
2024-01-17,2006.5,3.733,22.669,2178.0,16045.03,2466.0,25233.0,2064.0,889.6,135.79,129.5,571.0,105.75
2024-01-18,2021.6,3.745,22.807,2163.5,16109.28,2462.5,25357.0,2076.5,912.0,136.08,128.9,569.5,105.75
2024-01-19,,3.7865,,2166.0,15997.28,2462.0,25298.0,2105.5,907.0,135.88,128.0,569.5,106.0
2024-01-22,2022.2,3.7635,22.296,2159.0,15973.53,2456.5,25617.0,2124.5,903.0,135.42,127.45,569.5,106.0
2024-01-23,2025.8,3.7935,22.462,2228.0,16241.28,2519.5,26239.0,2167.5,905.5,135.48,127.3,573.0,105.5
2024-01-24,2016.0,3.886,22.889,2229.5,16629.03,2584.5,26509.0,2162.0,914.9,135.49,127.2,573.5,104.4
2024-01-25,2017.8,3.869,22.927,2238.5,16718.28,2580.0,26648.0,2151.0,894.5,135.54,126.8,569.5,102.0
2024-01-26,,3.852,,2274.5,16543.78,2577.5,26664.0,2164.0,921.3,135.55,127.1,569.5,100.2
2024-01-29,2025.4,3.879,23.251,2264.5,16408.03,2552.0,26329.0,2172.0,938.3,135.55,116.4,572.0,99.65
2024-01-30,2041.1,3.9215,23.343,2274.5,16461.53,2564.5,26005.0,2177.0,939.7,135.61,119.55,568.5,100.55
2024-01-31,2057.4,3.917,23.282,2280.0,16215.53,2527.5,26233.0,2158.5,940.4,135.13,116.5,577.0,101.3
2024-02-01,2061.2,3.8665,23.347,2247.0,16190.53,2478.0,25803.0,2151.5,930.9,132.67,116.0,572.5,104.35
2024-02-02,,3.836,,2233.5,16187.78,2451.0,25550.0,2145.0,910.5,128.63,116.75,564.0,106.3
2024-02-05,2032.9,3.788,22.534,2212.5,15884.53,2420.0,24836.0,2114.0,912.3,128.94,119.0,566.0,105.65
2024-02-06,2041.5,3.7965,22.588,2230.5,15850.78,2432.5,25187.0,2114.0,919.5,127.39,119.0,564.0,103.55
2024-02-07,2041.8,3.7505,22.471,2222.0,15920.53,2400.5,25487.0,2099.5,895.9,127.03,120.5,568.0,102.55
2024-02-08,2038.1,3.7145,22.749,2221.5,16059.03,2327.5,25895.0,2054.5,902.8,129.07,120.6,569.0,100.9
2024-02-09,,3.6925,,2216.0,15878.53,2300.5,26367.0,2032.0,887.5,128.75,120.6,566.5,100.75
2024-02-12,2023.4,3.7335,22.878,2227.0,16008.78,2320.0,27299.0,2024.0,905.8,128.87,120.0,569.0,103.25
2024-02-13,1997.7,3.718,22.266,2225.5,16222.53,2314.5,27571.0,1998.0,887.7,129.02,120.5,569.0,103.4
2024-02-14,1994.7,3.7075,22.495,2235.5,16272.53,2312.5,27465.0,2016.0,905.3,129.1,119.75,569.0,102.75
2024-02-15,2005.3,3.7635,23.061,2224.5,16177.78,2354.5,27293.0,2042.0,912.8,129.17,119.25,569.0,102.35
2024-02-16,,3.8435,,2218.0,16320.03,2385.0,26970.0,2064.0,921.3,129.29,119.25,571.0,101.8
2024-02-18,,3.8167,23.453,,,,,,913.2,,,,
2024-02-19,,3.811,,2197.0,16318.78,2401.5,26434.0,2043.0,905.65,,119.6,565.5,
2024-02-20,2030.0,3.87,23.25,2193.5,16411.53,2379.0,26421.0,2048.0,922.3,127.92,119.6,562.0,101.25
2024-02-21,2024.5,3.8805,22.989,2219.5,16769.78,2394.5,26296.0,2077.5,898.2,127.3,119.4,562.5,99.25
2024-02-22,2020.8,3.9065,22.899,2198.0,17344.78,2386.5,26170.0,2087.5,914.0,127.82,119.4,562.5,98.75
2024-02-23,,3.891,,2180.0,17498.03,2405.0,26382.0,2095.5,918.1,126.85,119.4,565.5,96.5
2024-02-26,2029.1,3.8255,22.638,2180.0,17043.28,2424.5,26076.0,2097.0,890.2,126.11,127.75,570.0,94.85
2024-02-27,2034.4,3.841,22.651,2191.5,17488.78,2422.0,26360.0,2090.5,902.1,125.84,129.2,565.0,95.6
2024-02-28,2042.7,3.8405,22.636,2190.5,17655.78,2414.5,26561.0,2083.0,894.0,125.36,129.5,565.0,94.7
2024-02-29,2054.7,3.847,22.885,2228.0,17823.78,2426.0,26556.0,2059.0,892.8,124.86,131.0,553.0,94.7
2024-03-01,,3.8615,,2245.0,17716.53,2417.0,26489.0,2034.5,897.2,113.89,132.0,550.0,94.2
2024-03-04,2126.3,3.857,23.991,2234.0,17878.03,2449.0,26833.0,2052.5,913.3,116.94,136.0,545.5,93.4
2024-03-05,2141.9,3.847,23.984,2228.5,17601.03,2455.0,26824.0,2046.5,896.6,116.21,137.45,546.5,92.55
2024-03-06,2158.2,3.875,24.493,2235.0,17553.03,2494.5,27192.0,2065.5,923.6,116.96,136.75,547.5,92.2
2024-03-07,2165.2,3.926,24.578,2253.0,17835.53,2535.0,27607.0,2108.0,932.8,117.96,135.5,552.0,91.45
2024-03-08,,3.8915,,2240.0,17984.78,2527.5,27630.0,2104.5,924.2,117.05,134.4,547.5,91.3
2024-03-11,2188.6,3.9285,24.715,2259.0,18331.78,2567.0,27634.0,2126.0,949.6,113.0,133.0,537.0,90.8
2024-03-12,2166.1,3.932,24.394,2265.0,18505.28,2561.0,27520.0,2144.0,937.4,113.15,130.65,539.0,89.1
2024-03-13,2180.8,4.06,25.156,2264.0,18317.53,2576.0,28065.0,2169.0,954.2,111.77,131.1,536.5,84.1
2024-03-14,2167.5,4.0455,25.06,2251.5,18108.28,2548.0,28258.0,2158.0,944.6,110.94,131.5,537.5,83.7
2024-03-15,,4.1245,,2274.5,17929.28,2561.0,28674.0,2129.5,952.3,109.61,131.0,538.0,85.5
2024-03-18,2164.3,4.13,25.265,2277.5,17871.28,2532.0,28700.0,2090.0,929.9,110.47,129.75,537.5,85.85
2024-03-19,2159.7,4.0745,25.135,2269.0,17399.28,2505.5,27445.0,2093.0,910.4,110.71,129.4,537.5,85.85
2024-03-20,2161.0,4.0515,25.104,2273.0,17555.53,2508.5,27230.0,2064.0,908.3,110.29,128.9,540.5,87.0
2024-03-21,2184.7,4.0585,25.007,2301.5,17523.03,2524.5,27872.0,2050.5,922.0,110.94,128.25,539.5,89.2
2024-03-22,,4.0075,,2309.0,17183.78,2484.0,27727.0,2036.5,907.6,110.64,127.7,537.0,89.3
2024-03-25,2176.4,4.016,24.891,2326.0,16982.53,2495.5,27580.0,2034.5,919.0,110.67,128.95,537.0,88.9
2024-03-26,2177.2,4.0085,24.623,2303.5,16683.53,2442.0,27446.0,2020.0,917.9,110.28,128.9,537.0,89.35
2024-03-27,2201.4,4.0175,24.879,2298.5,16641.78,2437.0,27524.0,2003.0,909.7,109.84,129.0,535.0,89.0
2024-03-28,,4.025,,2337.0,16698.03,2439.0,27451.0,2055.0,921.1,109.53,129.1,532.0,88.45
2024-03-29,,4.0115,,,,,,,923.0,,,,
2024-04-01,2245.9,4.0665,25.203,,,,,,911.4,102.33,132.0,,87.65
2024-04-02,2270.3,4.089,26.057,2380.0,16980.03,2479.5,27897.0,2020.5,934.3,102.91,132.25,524.0,87.6
2024-04-03,2303.3,4.211,27.195,2429.0,17264.03,2548.0,28395.0,2082.0,946.5,100.41,129.65,523.0,89.05
2024-04-04,2296.9,4.266,27.385,2444.5,17596.53,2645.5,28643.0,2139.0,952.6,99.89,128.2,523.0,89.4
2024-04-05,,4.253,,2450.5,17696.53,2638.5,28795.0,2123.5,940.6,99.97,129.1,522.0,89.4
2024-04-08,2339.0,4.288,27.956,2460.5,17754.78,2664.0,29848.0,2144.0,974.5,102.68,128.2,522.0,88.8
2024-04-09,2350.6,4.295,28.134,2460.0,18217.53,2709.5,31159.0,2161.0,984.1,104.33,127.75,519.0,88.8
2024-04-10,2336.6,4.289,28.204,2456.0,18432.53,2735.5,32007.0,2175.0,976.4,104.02,128.0,517.0,88.3
2024-04-11,2360.8,4.2665,28.401,2454.0,17685.78,2758.5,31689.0,2143.0,988.0,104.71,128.75,517.0,88.25
2024-04-12,,4.276,,2494.0,17672.53,2828.5,32353.0,2176.5,1001.7,106.05,129.25,525.0,89.65
2024-04-15,2370.9,4.3925,28.866,2555.0,17901.53,2774.5,32230.0,2185.0,981.0,106.05,129.75,527.5,90.1
2024-04-16,2395.5,4.3205,28.526,2561.5,17722.53,2771.0,31820.0,2148.0,975.2,106.07,129.25,526.5,89.35
2024-04-17,2376.2,4.352,28.553,2587.0,18061.28,2839.0,32775.0,2155.5,954.2,107.3,129.6,525.0,89.3
2024-04-18,2385.8,4.4535,28.532,2614.5,18451.28,2812.5,33979.0,2180.0,954.5,107.95,129.6,524.0,89.3
2024-04-19,,4.514,,2669.0,19368.53,2852.0,35582.0,2218.5,943.8,108.25,130.6,520.0,89.3
2024-04-22,2334.6,4.4935,27.397,2670.5,19575.78,2832.0,34478.0,2170.0,931.3,108.62,129.5,525.0,89.45
2024-04-23,2329.9,4.4495,27.511,2579.0,19005.53,2792.5,31938.0,2184.5,922.8,108.76,129.75,528.0,89.9
2024-04-24,2326.0,4.4765,27.496,2603.0,18810.28,2805.0,31836.0,2196.5,915.8,109.23,129.0,527.0,88.8
2024-04-25,2330.3,4.5315,27.502,2563.5,19084.53,2848.0,32872.0,2207.5,920.5,109.68,129.25,535.0,86.1
2024-04-26,,4.569,,2569.5,19154.78,2844.0,32411.0,2207.5,922.1,110.16,129.75,533.5,87.35
2024-04-29,2357.7,4.6765,27.66,2590.0,19187.28,2943.5,32566.0,2230.5,972.4,110.54,137.4,531.0,87.7
2024-04-30,2302.9,4.5645,26.654,2591.5,19156.28,2926.0,31216.0,2217.0,960.0,110.91,142.25,544.5,90.25
2024-05-01,2311.0,4.546,26.748,2577.5,18829.03,2881.0,30603.0,2180.0,966.2,117.21,147.0,544.0,92.3
